General relativity,Conservation of energy,False,-0.027459954233409606,0.13043478260869565,0.15789473684210525,0.631578947368421,1.0,0.3684210526315789,False,0.0,0.0,0.0,-2,0,2,0.010577423270331197,0.0379746835443038,0.0273972602739726,False,0.0,0.0,0.0,-0.29061784897025167,0.13043478260869565,0.42105263157894735,12024,67088
----------------------
General relativity,Acceleration,False,-0.019021739130434784,0.043478260869565216,0.0625,-0.21467391304347827,0.34782608695652173,0.5625,False,0.0,0.0,0.0,2,3,1,0.01435755158661349,0.02531645569620253,0.010958904109589041,False,0.0,0.0,0.0,0.09239130434782608,0.21739130434782608,0.125,12024,2443
General relativity,Gravity Probe B,False,-0.018306636155606404,0.08695652173913043,0.10526315789473684,0.6842105263157895,1.0,0.3157894736842105,True,-0.05,0.0,0.05,-1,0,1,0.008453268597190915,0.022151898734177215,0.0136986301369863,False,-0.05263157894736842,0.0,0.05263157894736842,-0.05491990846681921,0.2608695652173913,0.3157894736842105,12024,531104
General relativity,Taub-NUT vacuum,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,12024,37750448
General relativity,Field equation,True,0.0,0.0,0.0,-0.7391304347826086,0.2608695652173913,1.0,False,0.1111111111111111,0.1111111111111111,0.0,-1,3,4,0.0102479625455176,0.02531645569620253,0.015068493150684932,False,0.0,0.0,0.0,-0.23076923076923078,0.0,0.23076923076923078,12024,1410595
General relativity,Earth,False,0.0050167224080267525,0.043478260869565216,0.038461538461538464,0.23244147157190634,0.34782608695652173,0.11538461538461539,False,0.0,0.0,0.0,1,1,0,0.006753944858678689,0.00949367088607595,0.0027397260273972603,False,0.0,0.0,0.0,0.1505016722408027,0.30434782608695654,0.15384615384615385,12024,9228
General relativity,Stress¨Cenergy tensor,False,-0.07672634271099746,0.21739130434782608,0.29411764705882354,0.2941176470588235,1.0,0.7058823529411765,False,0.0,0.0,0.0,-1,1,2,0.017426738338824348,0.0379746835443038,0.02054794520547945,False,-0.058823529411764705,0.0,0.058823529411764705,0.02301790281329924,0.43478260869565216,0.4117647058823529,12024,70671
General relativity,Shapiro delay,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,12024,56683807
General relativity,Geodesic (general relativity),False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,12024,36269934
General relativity,Contributors to general relativity,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,12024,48991805
