F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,result
0,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.08824,0.00000,0,3
0,-0.13235,-0.21324,-1.00000,-1.00000,-1.00000,0,-0.00735,-0.19853,0,2
0,-0.04751,-0.17421,-2.00000,-2.00000,-1.00000,0,-0.23077,-0.24661,0,2
0,0.00000,-0.31092,0.00000,1.00000,-1.00000,0,0.00000,-0.73950,0,3
0,0.00000,0.05252,0.00000,0.00000,2.00000,0,0.00000,0.07563,0,3
0,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,-0.77778,0,3
0,-0.12299,0.54545,0.00000,1.00000,-4.00000,0,-0.18182,-0.35294,1,1
0,0.00000,-0.22794,0.00000,0.00000,-1.00000,0,0.00000,-0.15441,1,1
0,0.00000,-0.10131,0.00000,0.00000,-10.00000,0,0.02941,-0.15359,0,3
0,-0.06150,-0.27540,0.00000,-1.00000,-2.00000,0,0.00000,-0.17380,0,3
0,-0.36898,0.09091,0.00000,2.00000,1.00000,0,-0.24332,-0.17380,0,2
0,-0.02614,0.15359,0.00000,0.00000,1.00000,0,0.00000,-0.07843,0,3
0,-0.30392,-0.21569,0.00000,-1.00000,-3.00000,0,-0.33333,-0.49020,0,3
0,-0.04202,0.04622,0.00000,0.00000,-1.00000,0,0.00000,-0.64706,0,3
0,-0.06176,0.70000,0.00000,0.00000,-8.00000,0,-0.10000,-0.19118,0,1
0,-0.13636,-0.07576,0.00000,1.00000,2.00000,0,0.00000,-0.10606,1,1
0,-0.01318,0.82609,-1.00000,-1.00000,0.00000,0,-0.08696,0.01845,1,3
1,-0.02020,0.00000,0.00000,-1.00000,0.00000,0,-0.22896,-0.01010,1,1
0,-0.11255,-0.13420,0.00000,-1.00000,1.00000,0,0.00000,-0.46320,1,1
0,0.00000,-0.00758,0.00000,2.00000,-3.00000,0,-0.01970,-0.23636,1,3
0,0.00000,-0.06970,0.00000,0.00000,-3.00000,0,0.03030,-0.43939,1,1
0,-0.02233,-0.11164,0.00000,0.00000,-8.00000,0,-0.02233,-0.14514,1,3
0,-0.06970,-0.05758,0.00000,0.00000,-7.00000,0,-0.30000,-0.37576,1,3
0,0.00000,0.06061,0.00000,0.00000,-2.00000,0,0.00000,-0.46970,1,1
0,0.00000,0.09269,0.00000,-1.00000,2.00000,0,0.00000,-0.40998,1,3
0,-0.01939,-0.05697,0.00000,0.00000,-2.00000,0,-0.08000,-0.12364,1,2
0,0.18571,0.40714,-1.00000,0.00000,2.00000,0,0.14286,0.65000,0,3
