Parallel postulate,John Playfair,False,0.020202020202020193,0.1111111111111111,0.09090909090909091,0.8181818181818181,1.0,0.18181818181818182,False,0.0,0.0,0.0,0,0,0,0.043617310832879695,0.07954545454545454,0.03592814371257485,False,-0.18181818181818182,0.0,0.18181818181818182,0.3939393939393939,0.6666666666666666,0.2727272727272727,33731493,176448
Parallel postulate,Proclus,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,-0.0066004354926510606,0.011363636363636364,0.017964071856287425,False,0.0,0.0,0.0,0.0,0.0,0.0,33731493,24797
Parallel postulate,Transformation (function),False,0.0,0.0,0.0,0.41269841269841273,0.5555555555555556,0.14285714285714285,False,0.0,0.0,0.0,-1,0,1,0.004150789330430046,0.03409090909090909,0.029940119760479042,False,0.0,0.0,0.0,-0.31746031746031744,0.1111111111111111,0.42857142857142855,33731493,1904373
Parallel postulate,Eugenio Beltrami,False,0.07936507936507936,0.2222222222222222,0.14285714285714285,0.30158730158730157,0.4444444444444444,0.14285714285714285,False,0.0,0.0,0.0,-1,0,1,0.01966521502449646,0.07954545454545454,0.059880239520958084,False,0.0,0.0,0.0,0.3095238095238095,0.6666666666666666,0.35714285714285715,33731493,543760
Parallel postulate,Axiom,True,0.0,0.0,0.0,-0.5555555555555556,0.4444444444444444,1.0,False,0.16666666666666666,0.16666666666666666,0.0,2,3,1,0.06756940664126293,0.07954545454545454,0.011976047904191617,False,0.1111111111111111,0.1111111111111111,0.0,0.0111111111111111,0.1111111111111111,0.1,33731493,928
Parallel postulate,Euclid,True,0.08333333333333331,0.3333333333333333,0.25,-0.33333333333333337,0.6666666666666666,1.0,False,0.0,0.0,0.0,3,5,2,0.06634458356015244,0.10227272727272728,0.03592814371257485,False,0.1111111111111111,0.1111111111111111,0.0,0.22222222222222227,0.5555555555555556,0.3333333333333333,33731493,9331
Parallel postulate,Triangle,False,0.0,0.4444444444444444,0.4444444444444444,0.0,0.7777777777777778,0.7777777777777778,True,-0.09090909090909091,0.0,0.09090909090909091,-1,0,1,0.07172019597169298,0.11363636363636363,0.041916167664670656,False,0.0,0.0,0.0,0.11111111111111105,0.6666666666666666,0.5555555555555556,33731493,30654
Parallel postulate,Line (geometry),False,0.17777777777777776,0.4444444444444444,0.26666666666666666,0.06666666666666665,0.6666666666666666,0.6,False,0.0,0.0,0.0,0,2,2,0.07587098530212304,0.14772727272727273,0.0718562874251497,False,-0.06666666666666667,0.0,0.06666666666666667,0.06666666666666665,0.6666666666666666,0.6,33731493,946975
Parallel postulate,Unconscious mind,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,0.011363636363636364,0.011363636363636364,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,33731493,42037
Parallel postulate,Non-Euclidean geometry,False,0.24305555555555558,0.5555555555555556,0.3125,0.3125,1.0,0.6875,False,0.0,0.0,0.0,-1,0,1,0.10336145890038105,0.19318181818181818,0.08982035928143713,False,-0.1875,0.0,0.1875,0.16666666666666663,0.6666666666666666,0.5,33731493,58610
Parallel postulate,Internal and external angle,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,33731493,50055232
Parallel postulate,Congruence (geometry),False,0.06060606060606061,0.3333333333333333,0.2727272727272727,0.303030303030303,0.6666666666666666,0.36363636363636365,False,0.16666666666666666,0.16666666666666666,0.0,0,1,1,-0.008437670114316821,0.045454545454545456,0.05389221556886228,False,0.0,0.0,0.0,-0.0505050505050505,0.2222222222222222,0.2727272727272727,33731493,39330
Parallel postulate,Nasir al-Din al-Tusi,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,33731493,33642424
Parallel postulate,Rome,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,33731493,25458
