F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,result
0,0.00000,0.00000,0.00000,-1.00000,1.00000,1,0.00000,0.00000,0,1
0,0.00000,-0.06944,0.00000,0.00000,1.00000,0,0.01389,-0.55556,1,3
0,0.00000,0.05556,0.00000,0.00000,0.00000,0,0.05556,-0.16667,1,3
0,-0.04444,0.05556,0.00000,-2.00000,0.00000,0,0.00000,0.06667,1,3
0,0.00000,0.94444,0.00000,0.00000,-1.00000,0,-0.11111,-0.61111,1,3
0,0.00000,0.70370,0.00000,-2.00000,-2.00000,0,-0.03704,-0.44444,1,3
0,-0.03535,0.63636,1.00000,0.00000,2.00000,0,-0.18182,-0.28283,1,1
0,-0.11111,0.33333,0.00000,-1.00000,3.00000,0,-0.11111,-0.38889,1,3
0,0.00000,0.09524,0.00000,1.00000,2.00000,0,0.05556,-0.66667,1,3
0,-0.14444,0.40000,0.00000,0.00000,-1.00000,0,-0.20000,-0.35556,1,1
0,0.00000,0.00000,0.00000,0.00000,-7.00000,0,0.00000,-0.10000,1,3
0,0.03750,0.15000,0.00000,0.00000,-8.00000,0,-0.18750,-0.21250,1,1
0,0.00000,-0.17500,0.00000,0.00000,3.00000,0,-0.37500,-0.32500,1,3
0,0.00000,0.08889,0.00000,0.00000,0.00000,0,-0.05556,-0.36667,1,1
0,0.00000,-0.01429,0.00000,0.00000,-1.00000,0,0.00000,-0.10000,1,1
0,0.06296,0.70370,0.00000,0.00000,-8.00000,0,-0.25926,-0.01852,1,2
0,0.00000,0.03750,0.00000,-1.00000,-2.00000,0,-0.06250,-0.46250,1,3
0,0.00000,0.10000,0.00000,0.00000,-3.00000,0,-0.40000,-0.80000,1,3
0,0.00000,0.40000,0.00000,0.00000,-2.00000,0,-0.22222,-0.88889,1,3
0,-0.01111,0.55556,-1.00000,0.00000,-5.00000,0,-0.33333,-0.18889,1,1
0,0.00000,0.30000,-1.00000,-1.00000,-7.00000,0,0.00000,-0.14545,1,1
0,0.00000,-0.16667,0.00000,0.00000,-2.00000,0,0.00000,0.12500,1,3
0,0.00000,0.03947,0.00000,0.00000,2.00000,0,0.00000,0.43421,0,3
0,0.04167,0.50000,-1.00000,-1.00000,-7.00000,0,0.12500,0.16667,0,1
